Training: 2021-11-01 03:12:30,056-Speed 714.97 samples/sec   Loss 13.9022 Margin 0.0000 Center 0.1150 Epoch: 5   Global Step: 59350   Required: 51 hours
Training: 2021-11-01 03:13:05,761-Speed 717.00 samples/sec   Loss 14.0115 Margin 0.0000 Center 0.1445 Epoch: 5   Global Step: 59400   Required: 51 hours
Training: 2021-11-01 03:13:41,363-Speed 719.08 samples/sec   Loss 13.9606 Margin 0.0000 Center 0.1539 Epoch: 5   Global Step: 59450   Required: 51 hours
Training: 2021-11-01 03:14:17,084-Speed 716.67 samples/sec   Loss 13.9065 Margin 0.0000 Center 0.1134 Epoch: 5   Global Step: 59500   Required: 51 hours
Training: 2021-11-01 03:14:52,688-Speed 719.03 samples/sec   Loss 13.7811 Margin 0.0000 Center 0.1176 Epoch: 5   Global Step: 59550   Required: 51 hours
Training: 2021-11-01 03:15:28,329-Speed 718.28 samples/sec   Loss 13.8643 Margin 0.0000 Center 0.1104 Epoch: 5   Global Step: 59600   Required: 51 hours
Training: 2021-11-01 03:16:04,144-Speed 714.80 samples/sec   Loss 13.6844 Margin 0.0000 Center 0.1130 Epoch: 5   Global Step: 59650   Required: 51 hours
Training: 2021-11-01 03:16:39,809-Speed 717.80 samples/sec   Loss 13.8965 Margin 0.0000 Center 0.1158 Epoch: 5   Global Step: 59700   Required: 51 hours
Training: 2021-11-01 03:17:15,563-Speed 716.01 samples/sec   Loss 13.8916 Margin 0.0000 Center 0.1028 Epoch: 5   Global Step: 59750   Required: 51 hours
Training: 2021-11-01 03:17:51,293-Speed 716.50 samples/sec   Loss 13.7258 Margin 0.0000 Center 0.1284 Epoch: 5   Global Step: 59800   Required: 51 hours
Training: 2021-11-01 03:18:26,969-Speed 717.58 samples/sec   Loss 13.9937 Margin 0.0000 Center 0.1320 Epoch: 5   Global Step: 59850   Required: 51 hours
Training: 2021-11-01 03:19:02,686-Speed 716.74 samples/sec   Loss 13.9274 Margin 0.0000 Center 0.1068 Epoch: 5   Global Step: 59900   Required: 51 hours
Training: 2021-11-01 03:19:38,378-Speed 717.25 samples/sec   Loss 13.7917 Margin 0.0000 Center 0.1157 Epoch: 5   Global Step: 59950   Required: 51 hours
Training: 2021-11-01 03:20:14,047-Speed 717.72 samples/sec   Loss 13.6737 Margin 0.0000 Center 0.1292 Epoch: 5   Global Step: 60000   Required: 51 hours
Training: 2021-11-01 03:20:49,706-Speed 717.93 samples/sec   Loss 13.6117 Margin 0.0000 Center 0.0985 Epoch: 5   Global Step: 60050   Required: 51 hours
Training: 2021-11-01 03:21:25,349-Speed 718.24 samples/sec   Loss 14.0118 Margin 0.0000 Center 0.1541 Epoch: 5   Global Step: 60100   Required: 51 hours
Training: 2021-11-01 03:22:00,996-Speed 718.16 samples/sec   Loss 14.0784 Margin 0.0000 Center 0.1257 Epoch: 5   Global Step: 60150   Required: 51 hours
Training: 2021-11-01 03:22:36,631-Speed 718.40 samples/sec   Loss 13.8772 Margin 0.0000 Center 0.1067 Epoch: 5   Global Step: 60200   Required: 51 hours
Training: 2021-11-01 03:23:12,265-Speed 718.43 samples/sec   Loss 13.8824 Margin 0.0000 Center 0.1319 Epoch: 5   Global Step: 60250   Required: 51 hours
Training: 2021-11-01 03:23:47,926-Speed 717.89 samples/sec   Loss 13.8923 Margin 0.0000 Center 0.1176 Epoch: 5   Global Step: 60300   Required: 51 hours
Training: 2021-11-01 03:24:23,553-Speed 718.55 samples/sec   Loss 13.9517 Margin 0.0000 Center 0.1101 Epoch: 5   Global Step: 60350   Required: 51 hours
Training: 2021-11-01 03:24:59,263-Speed 716.90 samples/sec   Loss 13.9861 Margin 0.0000 Center 0.1374 Epoch: 5   Global Step: 60400   Required: 51 hours
Training: 2021-11-01 03:25:34,886-Speed 718.66 samples/sec   Loss 13.9523 Margin 0.0000 Center 0.1551 Epoch: 5   Global Step: 60450   Required: 51 hours
Training: 2021-11-01 03:26:10,509-Speed 718.63 samples/sec   Loss 13.8924 Margin 0.0000 Center 0.1122 Epoch: 5   Global Step: 60500   Required: 51 hours
Training: 2021-11-01 03:26:46,261-Speed 716.06 samples/sec   Loss 14.0964 Margin 0.0000 Center 0.1119 Epoch: 5   Global Step: 60550   Required: 51 hours
Training: 2021-11-01 03:27:21,990-Speed 716.51 samples/sec   Loss 13.8562 Margin 0.0000 Center 0.1138 Epoch: 5   Global Step: 60600   Required: 51 hours
Training: 2021-11-01 03:27:57,601-Speed 718.89 samples/sec   Loss 13.8516 Margin 0.0000 Center 0.1172 Epoch: 5   Global Step: 60650   Required: 51 hours
Training: 2021-11-01 03:28:33,360-Speed 715.92 samples/sec   Loss 14.1155 Margin 0.0000 Center 0.1047 Epoch: 5   Global Step: 60700   Required: 51 hours
Training: 2021-11-01 03:29:08,936-Speed 719.58 samples/sec   Loss 13.9274 Margin 0.0000 Center 0.0948 Epoch: 5   Global Step: 60750   Required: 51 hours
Training: 2021-11-01 03:29:44,516-Speed 719.52 samples/sec   Loss 13.7885 Margin 0.0000 Center 0.1289 Epoch: 5   Global Step: 60800   Required: 51 hours
Training: 2021-11-01 03:30:20,233-Speed 716.76 samples/sec   Loss 13.8413 Margin 0.0000 Center 0.1110 Epoch: 5   Global Step: 60850   Required: 51 hours
Training: 2021-11-01 03:30:55,876-Speed 718.24 samples/sec   Loss 13.8712 Margin 0.0000 Center 0.1196 Epoch: 5   Global Step: 60900   Required: 51 hours
Training: 2021-11-01 03:31:31,502-Speed 718.58 samples/sec   Loss 13.8870 Margin 0.0000 Center 0.1170 Epoch: 5   Global Step: 60950   Required: 51 hours
Training: 2021-11-01 03:32:07,156-Speed 718.03 samples/sec   Loss 13.8183 Margin 0.0000 Center 0.1414 Epoch: 5   Global Step: 61000   Required: 51 hours
Training: 2021-11-01 03:32:42,784-Speed 718.53 samples/sec   Loss 13.7124 Margin 0.0000 Center 0.1196 Epoch: 5   Global Step: 61050   Required: 51 hours
Training: 2021-11-01 03:33:18,424-Speed 718.31 samples/sec   Loss 13.9426 Margin 0.0000 Center 0.0955 Epoch: 5   Global Step: 61100   Required: 50 hours
Training: 2021-11-01 03:33:54,070-Speed 718.17 samples/sec   Loss 13.8133 Margin 0.0000 Center 0.1031 Epoch: 5   Global Step: 61150   Required: 50 hours
Training: 2021-11-01 03:34:29,706-Speed 718.39 samples/sec   Loss 13.9455 Margin 0.0000 Center 0.1091 Epoch: 5   Global Step: 61200   Required: 50 hours
Training: 2021-11-01 03:35:05,396-Speed 717.31 samples/sec   Loss 13.7667 Margin 0.0000 Center 0.0925 Epoch: 5   Global Step: 61250   Required: 50 hours
Training: 2021-11-01 03:35:41,103-Speed 716.94 samples/sec   Loss 14.0240 Margin 0.0000 Center 0.1655 Epoch: 5   Global Step: 61300   Required: 50 hours
Training: 2021-11-01 03:36:16,799-Speed 717.18 samples/sec   Loss 13.9048 Margin 0.0000 Center 0.1272 Epoch: 5   Global Step: 61350   Required: 50 hours
Training: 2021-11-01 03:36:52,476-Speed 717.56 samples/sec   Loss 13.9946 Margin 0.0000 Center 0.0779 Epoch: 5   Global Step: 61400   Required: 50 hours
Training: 2021-11-01 03:37:28,142-Speed 717.78 samples/sec   Loss 13.7791 Margin 0.0000 Center 0.1564 Epoch: 5   Global Step: 61450   Required: 50 hours
Training: 2021-11-01 03:38:03,826-Speed 717.41 samples/sec   Loss 13.6352 Margin 0.0000 Center 0.1455 Epoch: 5   Global Step: 61500   Required: 50 hours
Training: 2021-11-01 03:38:39,440-Speed 718.83 samples/sec   Loss 14.1332 Margin 0.0000 Center 0.1386 Epoch: 5   Global Step: 61550   Required: 50 hours
Training: 2021-11-01 03:39:15,082-Speed 718.28 samples/sec   Loss 13.6665 Margin 0.0000 Center 0.0890 Epoch: 5   Global Step: 61600   Required: 50 hours
Training: 2021-11-01 03:39:50,715-Speed 718.44 samples/sec   Loss 13.9260 Margin 0.0000 Center 0.0981 Epoch: 5   Global Step: 61650   Required: 50 hours
Training: 2021-11-01 03:40:26,529-Speed 714.80 samples/sec   Loss 14.0237 Margin 0.0000 Center 0.1277 Epoch: 5   Global Step: 61700   Required: 50 hours
Training: 2021-11-01 03:41:02,296-Speed 715.76 samples/sec   Loss 13.8802 Margin 0.0000 Center 0.1238 Epoch: 5   Global Step: 61750   Required: 50 hours
Training: 2021-11-01 03:41:37,916-Speed 718.72 samples/sec   Loss 13.6643 Margin 0.0000 Center 0.1112 Epoch: 5   Global Step: 61800   Required: 50 hours
Training: 2021-11-01 03:42:13,543-Speed 718.56 samples/sec   Loss 13.6921 Margin 0.0000 Center 0.1066 Epoch: 5   Global Step: 61850   Required: 50 hours
Training: 2021-11-01 03:42:49,296-Speed 716.04 samples/sec   Loss 13.6892 Margin 0.0000 Center 0.1134 Epoch: 5   Global Step: 61900   Required: 50 hours
Training: 2021-11-01 03:43:24,909-Speed 718.85 samples/sec   Loss 14.0325 Margin 0.0000 Center 0.1189 Epoch: 5   Global Step: 61950   Required: 50 hours
Training: 2021-11-01 03:44:00,716-Speed 714.96 samples/sec   Loss 13.7295 Margin 0.0000 Center 0.1385 Epoch: 5   Global Step: 62000   Required: 50 hours
Training: 2021-11-01 03:44:36,345-Speed 718.51 samples/sec   Loss 13.8304 Margin 0.0000 Center 0.1213 Epoch: 5   Global Step: 62050   Required: 50 hours
Training: 2021-11-01 03:45:11,969-Speed 718.63 samples/sec   Loss 13.6660 Margin 0.0000 Center 0.1166 Epoch: 5   Global Step: 62100   Required: 50 hours
Training: 2021-11-01 03:45:47,565-Speed 719.19 samples/sec   Loss 13.7616 Margin 0.0000 Center 0.0950 Epoch: 5   Global Step: 62150   Required: 50 hours
Training: 2021-11-01 03:46:23,165-Speed 719.12 samples/sec   Loss 13.9442 Margin 0.0000 Center 0.1166 Epoch: 5   Global Step: 62200   Required: 50 hours
Training: 2021-11-01 03:46:58,777-Speed 718.87 samples/sec   Loss 13.7669 Margin 0.0000 Center 0.1124 Epoch: 5   Global Step: 62250   Required: 50 hours
Training: 2021-11-01 03:47:34,398-Speed 718.67 samples/sec   Loss 13.7207 Margin 0.0000 Center 0.1797 Epoch: 5   Global Step: 62300   Required: 50 hours
Training: 2021-11-01 03:48:09,994-Speed 719.20 samples/sec   Loss 13.8533 Margin 0.0000 Center 0.1007 Epoch: 5   Global Step: 62350   Required: 50 hours
Training: 2021-11-01 03:48:45,669-Speed 717.59 samples/sec   Loss 13.6948 Margin 0.0000 Center 0.1080 Epoch: 5   Global Step: 62400   Required: 50 hours
Training: 2021-11-01 03:49:21,389-Speed 716.70 samples/sec   Loss 14.0088 Margin 0.0000 Center 0.1143 Epoch: 5   Global Step: 62450   Required: 50 hours
Training: 2021-11-01 03:49:57,106-Speed 716.76 samples/sec   Loss 13.8624 Margin 0.0000 Center 0.1295 Epoch: 5   Global Step: 62500   Required: 50 hours
Training: 2021-11-01 03:51:27,780-[lfw][62546]XNorm: 4.314432
Training: 2021-11-01 03:51:27,781-[lfw][62546]Accuracy-Flip: 0.99467+-0.00323
Training: 2021-11-01 03:51:27,781-[lfw][62546]Accuracy-Highest: 0.99517
Training: 2021-11-01 03:52:35,053-[cfp_fp][62546]XNorm: 3.788193
Training: 2021-11-01 03:52:35,053-[cfp_fp][62546]Accuracy-Flip: 0.90071+-0.01664
Training: 2021-11-01 03:52:35,053-[cfp_fp][62546]Accuracy-Highest: 0.90900
Training: 2021-11-01 03:53:42,368-[cfp_ff][62546]XNorm: 4.375700
Training: 2021-11-01 03:53:42,368-[cfp_ff][62546]Accuracy-Flip: 0.99471+-0.00256
Training: 2021-11-01 03:53:42,368-[cfp_ff][62546]Accuracy-Highest: 0.99614
Training: 2021-11-01 03:54:40,144-[agedb_30][62546]XNorm: 4.257154
Training: 2021-11-01 03:54:40,144-[agedb_30][62546]Accuracy-Flip: 0.95900+-0.01006
Training: 2021-11-01 03:54:40,144-[agedb_30][62546]Accuracy-Highest: 0.95900
Training: 2021-11-01 03:55:38,154-[calfw][62546]XNorm: 4.367896
Training: 2021-11-01 03:55:38,154-[calfw][62546]Accuracy-Flip: 0.95150+-0.01117
Training: 2021-11-01 03:55:38,154-[calfw][62546]Accuracy-Highest: 0.95150
Training: 2021-11-01 03:56:36,183-[cplfw][62546]XNorm: 3.718453
Training: 2021-11-01 03:56:36,183-[cplfw][62546]Accuracy-Flip: 0.86467+-0.02337
Training: 2021-11-01 03:56:36,183-[cplfw][62546]Accuracy-Highest: 0.87500
Training: 2021-11-01 03:56:38,917-Speed 63.71 samples/sec   Loss 13.9626 Margin 0.0000 Center 0.1414 Epoch: 5   Global Step: 62550   Required: 50 hours
Training: 2021-11-01 03:57:15,208-Speed 705.41 samples/sec   Loss 13.9879 Margin 0.0000 Center 0.1197 Epoch: 5   Global Step: 62600   Required: 50 hours
Training: 2021-11-01 03:57:51,512-Speed 705.15 samples/sec   Loss 13.5697 Margin 0.0000 Center 0.1195 Epoch: 5   Global Step: 62650   Required: 50 hours
Training: 2021-11-01 03:58:27,603-Speed 709.34 samples/sec   Loss 13.5391 Margin 0.0000 Center 0.1268 Epoch: 5   Global Step: 62700   Required: 50 hours
Training: 2021-11-01 03:59:03,584-Speed 711.49 samples/sec   Loss 13.5953 Margin 0.0000 Center 0.1004 Epoch: 5   Global Step: 62750   Required: 50 hours
Training: 2021-11-01 03:59:39,497-Speed 712.85 samples/sec   Loss 13.6993 Margin 0.0000 Center 0.1201 Epoch: 5   Global Step: 62800   Required: 50 hours
Training: 2021-11-01 04:00:15,883-Speed 703.57 samples/sec   Loss 13.6122 Margin 0.0000 Center 0.0906 Epoch: 5   Global Step: 62850   Required: 50 hours
Training: 2021-11-01 04:00:52,361-Speed 701.79 samples/sec   Loss 13.8598 Margin 0.0000 Center 0.1163 Epoch: 5   Global Step: 62900   Required: 50 hours
Training: 2021-11-01 04:01:28,783-Speed 702.89 samples/sec   Loss 13.6530 Margin 0.0000 Center 0.1099 Epoch: 5   Global Step: 62950   Required: 50 hours
Training: 2021-11-01 04:02:05,066-Speed 705.58 samples/sec   Loss 13.7873 Margin 0.0000 Center 0.1361 Epoch: 5   Global Step: 63000   Required: 50 hours
Training: 2021-11-01 04:02:41,436-Speed 703.88 samples/sec   Loss 13.6083 Margin 0.0000 Center 0.1014 Epoch: 5   Global Step: 63050   Required: 50 hours
Training: 2021-11-01 04:03:17,668-Speed 706.56 samples/sec   Loss 13.7669 Margin 0.0000 Center 0.1046 Epoch: 5   Global Step: 63100   Required: 50 hours
Training: 2021-11-01 04:03:53,890-Speed 706.77 samples/sec   Loss 13.5824 Margin 0.0000 Center 0.1056 Epoch: 5   Global Step: 63150   Required: 50 hours
Training: 2021-11-01 04:04:30,197-Speed 705.10 samples/sec   Loss 13.9182 Margin 0.0000 Center 0.1240 Epoch: 5   Global Step: 63200   Required: 50 hours
Training: 2021-11-01 04:05:06,408-Speed 706.99 samples/sec   Loss 13.9615 Margin 0.0000 Center 0.1451 Epoch: 5   Global Step: 63250   Required: 50 hours
Training: 2021-11-01 04:05:42,622-Speed 706.92 samples/sec   Loss 13.9173 Margin 0.0000 Center 0.1249 Epoch: 5   Global Step: 63300   Required: 50 hours
Training: 2021-11-01 04:06:18,848-Speed 706.68 samples/sec   Loss 13.8104 Margin 0.0000 Center 0.1475 Epoch: 5   Global Step: 63350   Required: 50 hours
Training: 2021-11-01 04:06:54,962-Speed 708.87 samples/sec   Loss 13.7484 Margin 0.0000 Center 0.1202 Epoch: 5   Global Step: 63400   Required: 50 hours
Training: 2021-11-01 04:07:30,563-Speed 719.09 samples/sec   Loss 13.9003 Margin 0.0000 Center 0.1226 Epoch: 5   Global Step: 63450   Required: 50 hours
Training: 2021-11-01 04:08:06,172-Speed 718.92 samples/sec   Loss 13.6826 Margin 0.0000 Center 0.1349 Epoch: 5   Global Step: 63500   Required: 50 hours
Training: 2021-11-01 04:08:41,755-Speed 719.46 samples/sec   Loss 13.8055 Margin 0.0000 Center 0.1495 Epoch: 5   Global Step: 63550   Required: 50 hours
Training: 2021-11-01 04:09:17,369-Speed 718.83 samples/sec   Loss 13.6357 Margin 0.0000 Center 0.1223 Epoch: 5   Global Step: 63600   Required: 50 hours
Training: 2021-11-01 04:09:52,989-Speed 718.70 samples/sec   Loss 13.8469 Margin 0.0000 Center 0.1388 Epoch: 5   Global Step: 63650   Required: 50 hours
Training: 2021-11-01 04:10:28,590-Speed 719.09 samples/sec   Loss 13.9119 Margin 0.0000 Center 0.1176 Epoch: 5   Global Step: 63700   Required: 50 hours
Training: 2021-11-01 04:11:04,197-Speed 718.96 samples/sec   Loss 13.7305 Margin 0.0000 Center 0.1377 Epoch: 5   Global Step: 63750   Required: 50 hours
Training: 2021-11-01 04:11:39,829-Speed 718.46 samples/sec   Loss 13.6166 Margin 0.0000 Center 0.1007 Epoch: 5   Global Step: 63800   Required: 50 hours
Training: 2021-11-01 04:12:15,433-Speed 719.05 samples/sec   Loss 13.9458 Margin 0.0000 Center 0.1310 Epoch: 5   Global Step: 63850   Required: 50 hours
Training: 2021-11-01 04:12:51,034-Speed 719.09 samples/sec   Loss 13.7577 Margin 0.0000 Center 0.1364 Epoch: 5   Global Step: 63900   Required: 50 hours
Training: 2021-11-01 04:13:26,630-Speed 719.19 samples/sec   Loss 13.8523 Margin 0.0000 Center 0.1207 Epoch: 5   Global Step: 63950   Required: 50 hours
Training: 2021-11-01 04:14:02,269-Speed 718.33 samples/sec   Loss 13.8301 Margin 0.0000 Center 0.1854 Epoch: 5   Global Step: 64000   Required: 50 hours
Training: 2021-11-01 04:14:38,021-Speed 716.05 samples/sec   Loss 13.4247 Margin 0.0000 Center 0.0829 Epoch: 5   Global Step: 64050   Required: 50 hours
Training: 2021-11-01 04:15:13,733-Speed 716.86 samples/sec   Loss 13.5630 Margin 0.0000 Center 0.1351 Epoch: 5   Global Step: 64100   Required: 50 hours
Training: 2021-11-01 04:15:49,383-Speed 718.09 samples/sec   Loss 13.7315 Margin 0.0000 Center 0.1072 Epoch: 5   Global Step: 64150   Required: 50 hours
Training: 2021-11-01 04:16:25,034-Speed 718.08 samples/sec   Loss 13.7526 Margin 0.0000 Center 0.1227 Epoch: 5   Global Step: 64200   Required: 50 hours
Training: 2021-11-01 04:17:00,816-Speed 715.46 samples/sec   Loss 13.6025 Margin 0.0000 Center 0.1143 Epoch: 5   Global Step: 64250   Required: 50 hours
Training: 2021-11-01 04:17:36,464-Speed 718.14 samples/sec   Loss 13.7420 Margin 0.0000 Center 0.1478 Epoch: 5   Global Step: 64300   Required: 50 hours
Training: 2021-11-01 04:18:12,382-Speed 712.75 samples/sec   Loss 14.1510 Margin 0.0000 Center 0.0923 Epoch: 5   Global Step: 64350   Required: 50 hours
Training: 2021-11-01 04:18:47,990-Speed 718.95 samples/sec   Loss 13.7116 Margin 0.0000 Center 0.1169 Epoch: 5   Global Step: 64400   Required: 50 hours
Training: 2021-11-01 04:19:23,681-Speed 717.27 samples/sec   Loss 14.0331 Margin 0.0000 Center 0.1458 Epoch: 5   Global Step: 64450   Required: 50 hours
Training: 2021-11-01 04:19:59,369-Speed 717.34 samples/sec   Loss 13.8354 Margin 0.0000 Center 0.1546 Epoch: 5   Global Step: 64500   Required: 50 hours
Training: 2021-11-01 04:20:35,025-Speed 717.98 samples/sec   Loss 13.7589 Margin 0.0000 Center 0.1000 Epoch: 5   Global Step: 64550   Required: 50 hours
Training: 2021-11-01 04:21:10,695-Speed 717.71 samples/sec   Loss 13.9058 Margin 0.0000 Center 0.1306 Epoch: 5   Global Step: 64600   Required: 50 hours
Training: 2021-11-01 04:21:46,378-Speed 717.44 samples/sec   Loss 13.9611 Margin 0.0000 Center 0.1198 Epoch: 5   Global Step: 64650   Required: 50 hours
Training: 2021-11-01 04:22:22,017-Speed 718.33 samples/sec   Loss 13.8269 Margin 0.0000 Center 0.1073 Epoch: 5   Global Step: 64700   Required: 50 hours
Training: 2021-11-01 04:22:57,652-Speed 718.39 samples/sec   Loss 14.1286 Margin 0.0000 Center 0.1230 Epoch: 5   Global Step: 64750   Required: 50 hours
Training: 2021-11-01 04:23:33,301-Speed 718.12 samples/sec   Loss 13.7097 Margin 0.0000 Center 0.1373 Epoch: 5   Global Step: 64800   Required: 50 hours
Training: 2021-11-01 04:24:08,932-Speed 718.48 samples/sec   Loss 13.8021 Margin 0.0000 Center 0.1177 Epoch: 5   Global Step: 64850   Required: 50 hours
Training: 2021-11-01 04:24:44,554-Speed 718.68 samples/sec   Loss 13.4840 Margin 0.0000 Center 0.1752 Epoch: 5   Global Step: 64900   Required: 50 hours
Training: 2021-11-01 04:25:20,201-Speed 718.15 samples/sec   Loss 13.6553 Margin 0.0000 Center 0.1211 Epoch: 5   Global Step: 64950   Required: 50 hours
Training: 2021-11-01 04:25:55,852-Speed 718.09 samples/sec   Loss 13.7517 Margin 0.0000 Center 0.1159 Epoch: 5   Global Step: 65000   Required: 50 hours
Training: 2021-11-01 04:26:31,494-Speed 718.27 samples/sec   Loss 13.7786 Margin 0.0000 Center 0.1251 Epoch: 5   Global Step: 65050   Required: 50 hours
Training: 2021-11-01 04:27:07,153-Speed 717.92 samples/sec   Loss 13.6728 Margin 0.0000 Center 0.1282 Epoch: 5   Global Step: 65100   Required: 50 hours
Training: 2021-11-01 04:27:42,782-Speed 718.52 samples/sec   Loss 13.9857 Margin 0.0000 Center 0.1464 Epoch: 5   Global Step: 65150   Required: 50 hours
Training: 2021-11-01 04:28:18,389-Speed 718.98 samples/sec   Loss 13.8875 Margin 0.0000 Center 0.1240 Epoch: 5   Global Step: 65200   Required: 50 hours
Training: 2021-11-01 04:28:54,150-Speed 715.87 samples/sec   Loss 13.7336 Margin 0.0000 Center 0.1293 Epoch: 5   Global Step: 65250   Required: 50 hours
Training: 2021-11-01 04:29:29,869-Speed 716.70 samples/sec   Loss 13.6879 Margin 0.0000 Center 0.1241 Epoch: 5   Global Step: 65300   Required: 50 hours
Training: 2021-11-01 04:30:05,468-Speed 719.14 samples/sec   Loss 13.7488 Margin 0.0000 Center 0.1255 Epoch: 5   Global Step: 65350   Required: 50 hours
Training: 2021-11-01 04:30:41,232-Speed 715.81 samples/sec   Loss 13.9322 Margin 0.0000 Center 0.1134 Epoch: 5   Global Step: 65400   Required: 50 hours
Training: 2021-11-01 04:31:16,849-Speed 718.77 samples/sec   Loss 13.9125 Margin 0.0000 Center 0.0975 Epoch: 5   Global Step: 65450   Required: 50 hours
Training: 2021-11-01 04:31:52,428-Speed 719.55 samples/sec   Loss 13.6644 Margin 0.0000 Center 0.1217 Epoch: 5   Global Step: 65500   Required: 50 hours
Training: 2021-11-01 04:32:28,226-Speed 715.13 samples/sec   Loss 13.8067 Margin 0.0000 Center 0.0930 Epoch: 5   Global Step: 65550   Required: 50 hours
Training: 2021-11-01 04:33:03,828-Speed 719.05 samples/sec   Loss 14.0296 Margin 0.0000 Center 0.1232 Epoch: 5   Global Step: 65600   Required: 50 hours
Training: 2021-11-01 04:33:39,426-Speed 719.15 samples/sec   Loss 13.7194 Margin 0.0000 Center 0.1474 Epoch: 5   Global Step: 65650   Required: 50 hours
Training: 2021-11-01 04:34:15,025-Speed 719.13 samples/sec   Loss 13.8332 Margin 0.0000 Center 0.1060 Epoch: 5   Global Step: 65700   Required: 50 hours
Training: 2021-11-01 04:34:50,641-Speed 718.79 samples/sec   Loss 13.8526 Margin 0.0000 Center 0.1391 Epoch: 5   Global Step: 65750   Required: 50 hours
Training: 2021-11-01 04:35:26,258-Speed 718.77 samples/sec   Loss 13.7503 Margin 0.0000 Center 0.1341 Epoch: 5   Global Step: 65800   Required: 50 hours
Training: 2021-11-01 04:36:01,865-Speed 718.97 samples/sec   Loss 13.6513 Margin 0.0000 Center 0.1606 Epoch: 5   Global Step: 65850   Required: 50 hours
Training: 2021-11-01 04:36:37,469-Speed 719.03 samples/sec   Loss 13.6461 Margin 0.0000 Center 0.1441 Epoch: 5   Global Step: 65900   Required: 50 hours
Training: 2021-11-01 04:37:13,077-Speed 718.94 samples/sec   Loss 13.7014 Margin 0.0000 Center 0.1353 Epoch: 5   Global Step: 65950   Required: 50 hours
Training: 2021-11-01 04:37:48,687-Speed 718.90 samples/sec   Loss 13.5971 Margin 0.0000 Center 0.1333 Epoch: 5   Global Step: 66000   Required: 50 hours
Training: 2021-11-01 04:38:24,300-Speed 718.86 samples/sec   Loss 13.4185 Margin 0.0000 Center 0.1473 Epoch: 5   Global Step: 66050   Required: 49 hours
Training: 2021-11-01 04:38:59,909-Speed 718.93 samples/sec   Loss 13.7654 Margin 0.0000 Center 0.1384 Epoch: 5   Global Step: 66100   Required: 49 hours
Training: 2021-11-01 04:39:35,532-Speed 718.65 samples/sec   Loss 13.8950 Margin 0.0000 Center 0.1027 Epoch: 5   Global Step: 66150   Required: 49 hours
Training: 2021-11-01 04:40:11,170-Speed 718.33 samples/sec   Loss 13.6854 Margin 0.0000 Center 0.1332 Epoch: 5   Global Step: 66200   Required: 49 hours
Training: 2021-11-01 04:40:46,767-Speed 719.17 samples/sec   Loss 13.8007 Margin 0.0000 Center 0.1187 Epoch: 5   Global Step: 66250   Required: 49 hours
Training: 2021-11-01 04:41:22,352-Speed 719.42 samples/sec   Loss 13.5687 Margin 0.0000 Center 0.1180 Epoch: 5   Global Step: 66300   Required: 49 hours
Training: 2021-11-01 04:41:57,945-Speed 719.25 samples/sec   Loss 13.9052 Margin 0.0000 Center 0.1185 Epoch: 5   Global Step: 66350   Required: 49 hours
Training: 2021-11-01 04:42:33,670-Speed 716.60 samples/sec   Loss 13.9067 Margin 0.0000 Center 0.1562 Epoch: 5   Global Step: 66400   Required: 49 hours
Training: 2021-11-01 04:43:09,428-Speed 715.92 samples/sec   Loss 13.5100 Margin 0.0000 Center 0.1427 Epoch: 5   Global Step: 66450   Required: 49 hours
Training: 2021-11-01 04:43:45,041-Speed 718.85 samples/sec   Loss 13.7048 Margin 0.0000 Center 0.1255 Epoch: 5   Global Step: 66500   Required: 49 hours
Training: 2021-11-01 04:44:20,634-Speed 719.26 samples/sec   Loss 13.9294 Margin 0.0000 Center 0.1132 Epoch: 5   Global Step: 66550   Required: 49 hours
Training: 2021-11-01 04:44:56,387-Speed 716.03 samples/sec   Loss 13.6940 Margin 0.0000 Center 0.1193 Epoch: 5   Global Step: 66600   Required: 49 hours
Training: 2021-11-01 04:45:31,975-Speed 719.36 samples/sec   Loss 13.6184 Margin 0.0000 Center 0.0991 Epoch: 5   Global Step: 66650   Required: 49 hours
Training: 2021-11-01 04:46:07,555-Speed 719.51 samples/sec   Loss 13.9214 Margin 0.0000 Center 0.1280 Epoch: 5   Global Step: 66700   Required: 49 hours
Training: 2021-11-01 04:46:43,240-Speed 717.40 samples/sec   Loss 13.6922 Margin 0.0000 Center 0.1185 Epoch: 5   Global Step: 66750   Required: 49 hours
Training: 2021-11-01 04:47:18,813-Speed 719.64 samples/sec   Loss 13.5591 Margin 0.0000 Center 0.1344 Epoch: 5   Global Step: 66800   Required: 49 hours
Training: 2021-11-01 04:47:54,391-Speed 719.56 samples/sec   Loss 13.7377 Margin 0.0000 Center 0.1263 Epoch: 5   Global Step: 66850   Required: 49 hours
Training: 2021-11-01 04:48:29,991-Speed 719.11 samples/sec   Loss 13.5399 Margin 0.0000 Center 0.1103 Epoch: 5   Global Step: 66900   Required: 49 hours
Training: 2021-11-01 04:49:05,573-Speed 719.48 samples/sec   Loss 13.9725 Margin 0.0000 Center 0.0939 Epoch: 5   Global Step: 66950   Required: 49 hours
Training: 2021-11-01 04:49:41,163-Speed 719.32 samples/sec   Loss 13.9786 Margin 0.0000 Center 0.1124 Epoch: 5   Global Step: 67000   Required: 49 hours
Training: 2021-11-01 04:50:16,705-Speed 720.29 samples/sec   Loss 13.9693 Margin 0.0000 Center 0.1310 Epoch: 5   Global Step: 67050   Required: 49 hours
